instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
130	TN450	e454b4d5-ea97-433b-b88a-eec0dc6a85fd	2026-04-10T17:55:51+00:00	50.0	57688.0	38392.0	35288.0	10000.0	0.666	0.612	1.635	1.632	0.0	0.0	-55927.0	-58858.0
130	TN450	e454b4d5-ea97-433b-b88a-eec0dc6a85fd	2026-04-10T17:55:51+00:00	97.5	58176.0	38040.0	34392.0	10000.0	0.654	0.591	1.63	1.627	0.0	0.0	-56786.0	-60260.0
130	TN450	7c441ae0-89f3-4938-9ae1-4a052ba6caf6	2026-04-10T17:55:51+00:00	2.5	57072.0	38440.0	40000.0	10000.0	0.674	0.701	1.64	1.637	0.0	0.0	-55158.0	-53426.0
130	TN450	7c441ae0-89f3-4938-9ae1-4a052ba6caf6	2026-04-10T17:55:51+00:00	50.0	57696.0	38176.0	36272.0	10000.0	0.662	0.629	1.635	1.632	0.0	0.0	-56156.0	-57887.0
130	TN450	7c441ae0-89f3-4938-9ae1-4a052ba6caf6	2026-04-10T17:55:51+00:00	97.5	58224.0	37820.0	34960.0	10000.0	0.65	0.6	1.63	1.627	0.0	0.0	-57085.0	-59770.0
130	TN450	43e0e94a-ca87-444b-8263-337af3bf50c7	2026-04-10T17:55:51+00:00	2.5	56976.0	38608.0	39144.0	10000.0	0.678	0.687	1.64	1.637	0.0	0.0	-54832.0	-54125.0
130	TN450	43e0e94a-ca87-444b-8263-337af3bf50c7	2026-04-10T17:55:51+00:00	50.0	57504.0	38312.0	35280.0	10000.0	0.666	0.614	1.635	1.632	0.0	0.0	-55707.0	-58566.0
130	TN450	43e0e94a-ca87-444b-8263-337af3bf50c7	2026-04-10T17:55:51+00:00	97.5	58112.0	37916.0	34448.0	10000.0	0.652	0.593	1.63	1.627	0.0	0.0	-56806.0	-60100.0
130	TN450	477ede38-adf7-493c-a3b9-ad43dd99c60e	2026-04-10T17:55:51+00:00	2.5	56912.0	38544.0	40444.0	10000.0	0.677	0.711	1.64	1.637	0.0	0.0	-54791.0	-52720.0
130	TN450	477ede38-adf7-493c-a3b9-ad43dd99c60e	2026-04-10T17:55:51+00:00	50.0	57552.0	38080.0	39512.0	10000.0	0.662	0.687	1.635	1.632	0.0	0.0	-56017.0	-54412.0
130	TN450	477ede38-adf7-493c-a3b9-ad43dd99c60e	2026-04-10T17:55:51+00:00	97.5	58108.0	37576.0	35336.0	10000.0	0.647	0.608	1.63	1.627	0.0	0.0	-57140.0	-59205.0
130	TN450	6eea037b-f6d4-4223-a0ef-d9eb81dfe926	2026-04-10T17:55:51+00:00	2.5	56960.0	38836.0	35812.0	10000.0	0.682	0.629	1.64	1.637	0.0	0.0	-54578.0	-57431.0
130	TN450	6eea037b-f6d4-4223-a0ef-d9eb81dfe926	2026-04-10T17:55:51+00:00	50.0	57400.0	38496.0	34896.0	10000.0	0.671	0.608	1.635	1.632	0.0	0.0	-55353.0	-58780.0
130	TN450	6eea037b-f6d4-4223-a0ef-d9eb81dfe926	2026-04-10T17:55:51+00:00	97.5	58180.0	38076.0	34036.0	10000.0	0.654	0.585	1.63	1.627	0.0	0.0	-56757.0	-60622.0
130	TN450	0f633cec-7ee5-4289-bda7-92097f426b12	2026-04-10T17:55:51+00:00	2.5	57488.0	38292.0	41472.0	10000.0	0.666	0.721	1.64	1.637	0.0	0.0	-55988.0	-52635.0
130	TN450	0f633cec-7ee5-4289-bda7-92097f426b12	2026-04-10T17:55:51+00:00	50.0	58080.0	37856.0	40792.0	10000.0	0.652	0.702	1.635	1.632	0.0	0.0	-57104.0	-53994.0
130	TN450	0f633cec-7ee5-4289-bda7-92097f426b12	2026-04-10T17:55:51+00:00	97.5	58448.0	37516.0	39992.0	10000.0	0.642	0.684	1.63	1.627	0.0	0.0	-57754.0	-55102.0
130	TN450	9fef7e20-d606-431d-81ec-a960b0b46196	2026-04-10T17:55:51+00:00	2.5	57560.0	38176.0	39576.0	10000.0	0.663	0.688	1.64	1.637	0.0	0.0	-56222.0	-54649.0
130	TN450	9fef7e20-d606-431d-81ec-a960b0b46196	2026-04-10T17:55:51+00:00	50.0	58192.0	37776.0	38288.0	10000.0	0.649	0.658	1.635	1.632	0.0	0.0	-57367.0	-56681.0
130	TN450	9fef7e20-d606-431d-81ec-a960b0b46196	2026-04-10T17:55:51+00:00	97.5	58624.0	37504.0	37344.0	10000.0	0.64	0.637	1.63	1.627	0.0	0.0	-58053.0	-58037.0
130	TN450	31df03f9-ebf7-4f57-98bd-892df6693b31	2026-04-10T17:55:51+00:00	2.5	57280.0	38528.0	40496.0	10000.0	0.673	0.707	1.64	1.637	0.0	0.0	-55411.0	-53271.0
130	TN450	31df03f9-ebf7-4f57-98bd-892df6693b31	2026-04-10T17:55:51+00:00	50.0	57904.0	38184.0	39608.0	10000.0	0.659	0.684	1.635	1.632	0.0	0.0	-56489.0	-54891.0
130	TN450	31df03f9-ebf7-4f57-98bd-892df6693b31	2026-04-10T17:55:51+00:00	97.5	58544.0	37876.0	38440.0	10000.0	0.647	0.657	1.63	1.627	0.0	0.0	-57550.0	-56811.0
130	TN450	7ccfb58b-ae40-4d43-8a09-29ac57f32987	2026-04-10T17:55:51+00:00	2.5	57760.0	38720.0	39472.0	10000.0	0.67	0.683	1.64	1.637	0.0	0.0	-56006.0	-55081.0
130	TN450	7ccfb58b-ae40-4d43-8a09-29ac57f32987	2026-04-10T17:55:51+00:00	50.0	58384.0	38240.0	38272.0	10000.0	0.655	0.656	1.635	1.632	0.0	0.0	-57217.0	-57010.0
130	TN450	7ccfb58b-ae40-4d43-8a09-29ac57f32987	2026-04-10T17:55:51+00:00	97.5	58816.0	37984.0	36448.0	10000.0	0.646	0.62	1.63	1.627	0.0	0.0	-57886.0	-59245.0
130	TN450	1988a36d-b71b-41c8-8df7-b7a10ecd0f34	2026-04-10T17:55:51+00:00	2.5	57604.0	38192.0	41328.0	10000.0	0.663	0.717	1.64	1.637	0.0	0.0	-56278.0	-52969.0
130	TN450	1988a36d-b71b-41c8-8df7-b7a10ecd0f34	2026-04-10T17:55:51+00:00	50.0	58248.0	37856.0	40320.0	10000.0	0.65	0.692	1.635	1.632	0.0	0.0	-57379.0	-54740.0
130	TN450	1988a36d-b71b-41c8-8df7-b7a10ecd0f34	2026-04-10T17:55:51+00:00	97.5	58752.0	37472.0	37936.0	10000.0	0.638	0.646	1.63	1.627	0.0	0.0	-58293.0	-57653.0
130	TN450	9418f110-74ce-4325-a814-218dce178b40	2026-04-10T17:55:51+00:00	2.5	57280.0	38500.0	41360.0	10000.0	0.672	0.722	1.64	1.637	0.0	0.0	-55439.0	-52407.0
130	TN450	9418f110-74ce-4325-a814-218dce178b40	2026-04-10T17:55:51+00:00	50.0	57888.0	38144.0	39792.0	10000.0	0.659	0.687	1.635	1.632	0.0	0.0	-56502.0	-54681.0
130	TN450	9418f110-74ce-4325-a814-218dce178b40	2026-04-10T17:55:51+00:00	97.5	58372.0	37820.0	35524.0	10000.0	0.648	0.609	1.63	1.627	0.0	0.0	-57326.0	-59447.0
130	TN450	797a3aeb-7239-4d42-b8a4-3bd05e28c21d	2026-04-10T17:55:51+00:00	2.5	57252.0	38480.0	41280.0	10000.0	0.672	0.721	1.64	1.637	0.0	0.0	-55413.0	-52441.0
130	TN450	797a3aeb-7239-4d42-b8a4-3bd05e28c21d	2026-04-10T17:55:51+00:00	50.0	57952.0	38160.0	39600.0	10000.0	0.658	0.683	1.635	1.632	0.0	0.0	-56591.0	-54977.0
130	TN450	797a3aeb-7239-4d42-b8a4-3bd05e28c21d	2026-04-10T17:55:51+00:00	97.5	58432.0	37704.0	34656.0	10000.0	0.645	0.593	1.63	1.627	0.0	0.0	-57540.0	-60412.0
